148;18987.0
149;19029.0
150;19364.0
151;19457.0
152;19640.0
153;19869.0
154;19866.0
155;20054.0
156;20041.0
157;20225.0
158;20453.0
159;20396.0
160;20826.0
161;20682.0
162;20876.0
163;21050.0
164;21124.0
165;21457.0
166;21519.0
167;21609.0
168;21479.0
169;21745.0
170;21897.0
171;21939.0
172;22199.0
173;22211.0
174;22621.0
175;22679.0
176;22734.0
177;23101.0
178;22901.0
179;22950.0
180;23295.0
181;23388.0
182;23377.0
183;23584.0
184;23642.0
185;23947.0
186;23747.0
187;24169.0
188;24196.0
189;24265.0
190;24432.0
191;24843.0
192;24692.0
193;24925.0
194;24908.0
195;25010.0
196;25326.0
197;25488.0
198;25675.0
199;25645.0
200;26002.0
201;25926.0
202;26069.0
203;26327.0
204;26415.0
205;26545.0
206;26920.0
207;26850.0
208;26641.0
209;27196.0
210;27196.0
211;27381.0
212;27366.0
213;27628.0
214;27929.0
215;28054.0
216;27924.0
217;28139.0
218;28439.0
219;28396.0
220;28462.0
221;28561.0
222;28637.0
223;28844.0
224;28879.0
225;29276.0
226;29328.0
227;29369.0
228;29608.0
229;29835.0
230;29793.0
231;30080.0
232;30151.0
233;30226.0
234;30528.0
235;30685.0
236;30694.0
237;30815.0
238;31296.0
239;31225.0
240;31359.0
241;31379.0
242;31563.0
243;31626.0
244;31764.0
245;31935.0
246;31946.0
247;32180.0
248;32697.0
249;32368.0
250;32595.0
251;32468.0
252;33121.0
253;32896.0
254;33096.0
255;33248.0
256;33290.0
257;33548.0
258;33792.0
259;33638.0
260;33834.0
261;33940.0
262;34036.0
263;34135.0
264;34490.0
265;34601.0
266;34687.0
267;34571.0
268;35139.0
269;35140.0
270;35227.0
271;35315.0
272;35290.0
273;35448.0
274;35556.0
275;35803.0
276;35861.0
277;36128.0
278;36124.0
279;36160.0
280;36542.0
281;36618.0
282;36685.0
283;36883.0
284;36873.0
285;36983.0
286;37468.0
287;37229.0
288;37444.0
289;37458.0
290;37784.0
291;37992.0
292;38286.0
293;38094.0
294;38560.0
295;38158.0
296;38425.0
297;38547.0
298;38825.0
299;39019.0
0;742.0
1;989.0
2;1282.0
3;1277.0
4;1386.0
5;1523.0
6;1682.0
7;1751.0
8;1782.0
9;1988.0
10;2127.0
11;2116.0
12;2341.0
13;2381.0
14;2630.0
15;2717.0
16;2877.0
17;2960.0
18;3090.0
19;3137.0
20;3334.0
21;3407.0
22;3506.0
23;3919.0
24;3785.0
25;4054.0
26;4048.0
27;4186.0
28;4211.0
29;4511.0
30;4505.0
31;4710.0
32;4822.0
33;4743.0
34;5082.0
35;5138.0
36;5199.0
37;5410.0
38;5546.0
39;5747.0
40;5727.0
41;5801.0
42;6040.0
43;6016.0
44;6227.0
45;6370.0
46;6480.0
47;6636.0
48;6718.0
49;6776.0
50;6964.0
51;7109.0
52;7215.0
53;7323.0
54;7412.0
55;7588.0
56;7754.0
57;7800.0
58;7982.0
59;8058.0
60;8270.0
61;8345.0
62;8434.0
63;8730.0
64;8810.0
65;8821.0
66;8829.0
67;9073.0
68;9206.0
69;9212.0
70;9363.0
71;9576.0
72;9649.0
73;9818.0
74;9848.0
75;10176.0
76;10026.0
77;10277.0
78;10267.0
79;10554.0
80;10560.0
81;10805.0
82;10971.0
83;11000.0
84;11136.0
85;11345.0
86;11357.0
87;11493.0
88;11643.0
89;11884.0
90;11942.0
91;11915.0
92;12312.0
93;12227.0
94;12352.0
95;12408.0
96;12627.0
97;12749.0
98;12921.0
99;12846.0
100;13069.0
101;13266.0
102;13280.0
103;13573.0
104;13510.0
105;13778.0
106;13736.0
107;13741.0
108;14062.0
109;14249.0
110;14391.0
111;14547.0
112;14495.0
113;14414.0
114;14901.0
115;14947.0
116;14959.0
117;15188.0
118;15353.0
119;15519.0
120;15682.0
121;15789.0
122;15847.0
123;15985.0
124;15923.0
125;16218.0
126;16259.0
127;16386.0
128;16386.0
129;16857.0
130;16752.0
131;16971.0
132;17292.0
133;17301.0
134;17167.0
135;17406.0
136;17562.0
137;17647.0
138;17812.0
139;17860.0
140;18172.0
141;18132.0
142;18340.0
143;18355.0
144;18267.0
145;18789.0
146;18755.0
147;19102.0
148;18987.0
149;19029.0
150;19364.0
151;19457.0
152;19640.0
153;19869.0
154;19866.0
155;20054.0
156;20041.0
157;20225.0
158;20453.0
159;20396.0
160;20826.0
161;20682.0
162;20876.0
163;21050.0
164;21124.0
165;21457.0
166;21519.0
167;21609.0
168;21479.0
169;21745.0
170;21897.0
171;21939.0
172;22199.0
173;22211.0
174;22621.0
175;22679.0
176;22734.0
177;23101.0
178;22901.0
179;22950.0
180;23295.0
181;23388.0
182;23377.0
183;23584.0
184;23642.0
185;23947.0
186;23747.0
187;24169.0
188;24196.0
189;24265.0
190;24432.0
191;24843.0
192;24692.0
193;24925.0
194;24908.0
195;25010.0
196;25326.0
197;25488.0
198;25675.0
199;25645.0
200;26002.0
201;25926.0
202;26069.0
203;26327.0
204;26415.0
205;26545.0
206;26920.0
207;26850.0
208;26641.0
209;27196.0
210;27196.0
211;27381.0
212;27366.0
213;27628.0
214;27929.0
215;28054.0
216;27924.0
217;28139.0
218;28439.0
219;28396.0
220;28462.0
221;28561.0
222;28637.0
223;28844.0
224;28879.0
225;29276.0
226;29328.0
227;29369.0
228;29608.0
229;29835.0
230;29793.0
231;30080.0
232;30151.0
233;30226.0
234;30528.0
235;30685.0
236;30694.0
237;30815.0
238;31296.0
239;31225.0
240;31359.0
241;31379.0
242;31563.0
243;31626.0
244;31764.0
245;31935.0
246;31946.0
247;32180.0
248;32697.0
249;32368.0
250;32595.0
251;32468.0
252;33121.0
253;32896.0
254;33096.0
255;33248.0
256;33290.0
257;33548.0
258;33792.0
259;33638.0
260;33834.0
261;33940.0
262;34036.0
263;34135.0
264;34490.0
265;34601.0
266;34687.0
267;34571.0
268;35139.0
269;35140.0
270;35227.0
271;35315.0
272;35290.0
273;35448.0
274;35556.0
275;35803.0
276;35861.0
277;36128.0
278;36124.0
279;36160.0
280;36542.0
281;36618.0
282;36685.0
283;36883.0
284;36873.0
285;36983.0
286;37468.0
287;37229.0
288;37444.0
289;37458.0
290;37784.0
291;37992.0
292;38286.0
293;38094.0
294;38560.0
295;38158.0
296;38425.0
297;38547.0
298;38825.0
299;39019.0
